"screenshot_id","flow_id","screen_family","implementation_phase","foundation_status","route_verification_tier","route_verified","evidence_surface","evidence_captures","next_gate"
"187","ask-ai","Ask AI","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"188","ask-ai","Ask AI","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"189","ask-ai","Ask AI","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"190","ask-ai","Ask AI","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"191","ask-ai","Ask AI","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"192","product-overview","Product overview dashboard","P3 home dashboards and templates","representative_verified","screenshot_state_route_verified","true","Home dashboard, metric cards, charts, tables, templates, guided setup","phase-00-render-desktop-ko.png; phase-00-render-desktop-en.png; phase-00-render-mobile-ko.png; phase-00-render-mobile-en.png; phase-p3-home-tour-desktop-en.png; phase-p3-annotation-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"193","product-overview","Product overview dashboard","P3 home dashboards and templates","representative_verified","screenshot_state_route_verified","true","Home dashboard, metric cards, charts, tables, templates, guided setup","phase-00-render-desktop-ko.png; phase-00-render-desktop-en.png; phase-00-render-mobile-ko.png; phase-00-render-mobile-en.png; phase-p3-home-tour-desktop-en.png; phase-p3-annotation-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"194","product-overview","Product overview dashboard","P3 home dashboards and templates","representative_verified","screenshot_state_route_verified","true","Home dashboard, metric cards, charts, tables, templates, guided setup","phase-00-render-desktop-ko.png; phase-00-render-desktop-en.png; phase-00-render-mobile-ko.png; phase-00-render-mobile-en.png; phase-p3-home-tour-desktop-en.png; phase-p3-annotation-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"195","product-overview","Product overview dashboard","P3 home dashboards and templates","representative_verified","screenshot_state_route_verified","true","Home dashboard, metric cards, charts, tables, templates, guided setup","phase-00-render-desktop-ko.png; phase-00-render-desktop-en.png; phase-00-render-mobile-ko.png; phase-00-render-mobile-en.png; phase-p3-home-tour-desktop-en.png; phase-p3-annotation-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"196","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"197","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"198","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"199","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"200","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"201","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"202","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"203","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"204","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"205","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"206","user-profiles-list","User profiles list and cohort save","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"207","user-profile-detail","User profile detail","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"208","user-profile-detail","User profile detail","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"209","user-profile-detail","User profile detail","P5 matter profiles, event stream, raw evidence","representative_verified","screenshot_state_route_verified","true","Matter profile card, pinned properties, event stream, raw JSON panel","phase-p5-profiles-desktop-ko.png; phase-p5-user-profiles-list-desktop-en.png; phase-p5-save-cohort-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"210","cohorts-users","Cohorts and users","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"211","cohorts-users","Cohorts and users","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"212","cohorts-users","Cohorts and users","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"213","session-replay","Session replay","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"214","session-replay","Session replay","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"215","session-replay","Session replay","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"216","experiments-overview","Experiments overview","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"217","experiments-overview","Experiments overview","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"218","experiments-overview","Experiments overview","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"219","experiments-overview","Experiments overview","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"220","experiments-overview","Experiments overview","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"221","experiments-overview","Experiments overview","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"222","experiments-overview","Experiments overview","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"223","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"224","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"225","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"226","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"227","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"228","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"229","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"230","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"231","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"232","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"233","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"234","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"235","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"236","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
"237","experiment-builder","Experiment builder","P8 Ask matter, cohorts, replay, experiments, flags","representative_verified","screenshot_state_route_verified","true","Ask prompt gallery, answer surface, experiment table, variant editor, rollout modal","phase-p8-ask-desktop-ko.png; phase-p8-ask-retention-desktop-en.png; phase-p8-ask-feedback-modal-desktop-en.png; phase-p8-cohorts-replay-desktop-en.png; phase-p8-experiments-desktop-en.png; phase-p8-experiment-overview-cards-desktop-en.png; phase-p8-experiment-builder-desktop-en.png; phase-p8-new-experiment-modal-desktop-en.png; phase-p8-opening-tab-modal-desktop-en.png","Add screenshot-specific state capture and compare exact modal/dropdown/table variants"
